"","Team","Value","Squad size","Date"
"1","Liverpool FC","€926.50m",24,"2019-01-15"
"2","Manchester City","€1.13bn",25,"2019-01-15"
"3","Chelsea FC","€882.25m",28,"2019-01-15"
"4","Manchester United","€775.00m",27,"2019-01-15"
"5","Tottenham Hotspur","€826.50m",26,"2019-01-15"
"6","Arsenal FC","€604.50m",25,"2019-01-15"
"7","Everton FC","€435.50m",26,"2019-01-15"
"8","Leicester City","€336.00m",27,"2019-01-15"
"9","Wolverhampton Wanderers","€232.05m",25,"2019-01-15"
"10","Aston Villa","€119.25m",29,"2019-01-15"
"11","West Ham United","€304.00m",27,"2019-01-15"
"12","Newcastle United","€176.50m",26,"2019-01-15"
"13","Southampton FC","€249.10m",26,"2019-01-15"
"14","Brighton & Hove Albion","€179.50m",25,"2019-01-15"
"15","Fulham FC","€247.50m",25,"2019-01-15"
"16","Crystal Palace","€211.25m",23,"2019-01-15"
"17","Leeds United","€55.35m",23,"2019-01-15"
"18","Sheffield United","€39.20m",26,"2019-01-15"
"19","Burnley FC","€179.75m",26,"2019-01-15"
"20","West Bromwich Albion","€103.70m",24,"2019-01-15"
