"Team","Value","Squad size","Date"
"Liverpool FC","£211.50m",24,"2012-03-15"
"Manchester City","£420.30m",24,"2012-03-15"
"Chelsea FC","£342.90m",25,"2012-03-15"
"Manchester United","£373.50m",27,"2012-03-15"
"Tottenham Hotspur","£242.55m",27,"2012-03-15"
"Arsenal FC","£269.33m",27,"2012-03-15"
"Everton FC","£132.30m",24,"2012-03-15"
"Leicester City","£32.49m",32,"2012-03-15"
"Wolverhampton Wanderers","£71.33m",22,"2012-03-15"
"Aston Villa","£116.33m",25,"2012-03-15"
"West Ham United","£54.97m",28,"2012-03-15"
"Newcastle United","£121.73m",28,"2012-03-15"
"Southampton FC","£25.00m",29,"2012-03-15"
"Brighton & Hove Albion","£16.04m",32,"2012-03-15"
"Fulham FC","£90.90m",29,"2012-03-15"
"Crystal Palace","£18.72m",29,"2012-03-15"
"Leeds United","£18.54m",28,"2012-03-15"
"Sheffield United","£16.11m",28,"2012-03-15"
"Burnley FC","£20.27m",23,"2012-03-15"
"West Bromwich Albion","£64.35m",23,"2012-03-15"
