"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.38m",30,"2013-03-01"
"2","Norwich City","€64.75m",25,"2013-03-01"
"3","Watford FC","€19.30m",29,"2013-03-01"
"4","Brentford FC","€6.55m",28,"2013-03-01"
"5","Cardiff City","€34.90m",28,"2013-03-01"
"6","Bristol City","€16.48m",28,"2013-03-01"
"7","Swansea City","€87.25m",23,"2013-03-01"
"8","Reading FC","€44.75m",29,"2013-03-01"
"9","Stoke City","€95.75m",25,"2013-03-01"
"10","Blackburn Rovers","€58.60m",29,"2013-03-01"
"11","Nottingham Forest","€28.15m",27,"2013-03-01"
"12","Middlesbrough FC","€35.75m",32,"2013-03-01"
"13","Derby County","€11.78m",27,"2013-03-01"
"14","Huddersfield Town","€15.83m",25,"2013-03-01"
"15","Birmingham City","€27.40m",27,"2013-03-01"
"16","Millwall FC","€12.80m",27,"2013-03-01"
"17","Sheffield Wednesday","€20.60m",28,"2013-03-01"
"18","Preston North End","€4.83m",23,"2013-03-01"
"19","Queens Park Rangers","€110.00m",29,"2013-03-01"
"20","Barnsley FC","€8.95m",30,"2013-03-01"
"21","Luton Town","€1.80m",29,"2013-03-01"
"22","Coventry City","€9.00m",27,"2013-03-01"
"23","Rotherham United","€7.10m",23,"2013-03-01"
"24","Wycombe Wanderers","€3.48m",28,"2013-03-01"
