"Team","Value","Squad size","Date"
"Liverpool FC","£221.40m",25,"2011-10-01"
"Manchester City","£390.15m",25,"2011-10-01"
"Chelsea FC","£378.90m",26,"2011-10-01"
"Manchester United","£364.77m",28,"2011-10-01"
"Tottenham Hotspur","£247.10m",26,"2011-10-01"
"Arsenal FC","£260.37m",29,"2011-10-01"
"Everton FC","£125.55m",22,"2011-10-01"
"Leicester City","£35.35m",27,"2011-10-01"
"Wolverhampton Wanderers","£67.50m",25,"2011-10-01"
"Aston Villa","£118.40m",24,"2011-10-01"
"West Ham United","£69.66m",28,"2011-10-01"
"Newcastle United","£94.28m",28,"2011-10-01"
"Brighton & Hove Albion","£9.25m",28,"2011-10-01"
"Southampton FC","£16.90m",29,"2011-10-01"
"Fulham FC","£96.98m",26,"2011-10-01"
"Crystal Palace","£19.28m",34,"2011-10-01"
"Leeds United","£20.86m",27,"2011-10-01"
"Sheffield United","£14.54m",29,"2011-10-01"
"Burnley FC","£20.97m",22,"2011-10-01"
"West Bromwich Albion","£69.08m",24,"2011-10-01"
