"Team","Value","Squad size","Date"
"Salford City","-",1,"2012-07-15"
"Bolton Wanderers","£50.22m",28,"2012-07-15"
"Oldham Athletic","£2.84m",22,"2012-07-15"
"Barrow AFC","£360Th.",10,"2012-07-15"
"Morecambe FC","£2.34m",20,"2012-07-15"
"Mansfield Town","£2.45m",24,"2012-07-15"
"Tranmere Rovers","£2.05m",19,"2012-07-15"
"Grimsby Town","£968Th.",23,"2012-07-15"
"Leyton Orient","£3.92m",22,"2012-07-15"
"Colchester United","£5.22m",23,"2012-07-15"
"Scunthorpe United","£2.57m",17,"2012-07-15"
"Bradford City","£3.58m",23,"2012-07-15"
"Port Vale FC","£1.94m",23,"2012-07-15"
"Crawley Town","£2.79m",23,"2012-07-15"
"Exeter City","£3.35m",18,"2012-07-15"
"Newport County","£990Th.",24,"2012-07-15"
"Southend United","£4.16m",24,"2012-07-15"
"Cheltenham Town","£1.44m",16,"2012-07-15"
"Cambridge United","£518Th.",24,"2012-07-15"
"Carlisle United","£4.34m",23,"2012-07-15"
"Stevenage FC","£3.02m",20,"2012-07-15"
"Forest Green Rovers","£1.35m",23,"2012-07-15"
"Walsall FC","£1.46m",15,"2012-07-15"
"Harrogate Town","£428Th.",26,"2012-07-15"
