"Team","Value","Squad size","Date"
"Salford City","£720Th.",14,"2015-11-01"
"Southend United","£4.23m",26,"2015-11-01"
"Bolton Wanderers","£18.77m",31,"2015-11-01"
"Oldham Athletic","£6.41m",36,"2015-11-01"
"Tranmere Rovers","£1.67m",28,"2015-11-01"
"Morecambe FC","£1.64m",24,"2015-11-01"
"Grimsby Town","£1.37m",22,"2015-11-01"
"Colchester United","£5.51m",29,"2015-11-01"
"Leyton Orient","£3.42m",22,"2015-11-01"
"Mansfield Town","£2.52m",25,"2015-11-01"
"Bradford City","£6.30m",26,"2015-11-01"
"Scunthorpe United","£4.57m",26,"2015-11-01"
"Barrow AFC","£1.22m",22,"2015-11-01"
"Port Vale FC","£3.22m",28,"2015-11-01"
"Cheltenham Town","£855Th.",28,"2015-11-01"
"Exeter City","£3.92m",26,"2015-11-01"
"Carlisle United","£1.98m",25,"2015-11-01"
"Crawley Town","£2.81m",24,"2015-11-01"
"Newport County","£990Th.",22,"2015-11-01"
"Cambridge United","£2.36m",27,"2015-11-01"
"Walsall FC","£3.44m",24,"2015-11-01"
"Forest Green Rovers","£1.85m",25,"2015-11-01"
"Stevenage FC","£2.59m",30,"2015-11-01"
"Harrogate Town","£2.77m",44,"2015-11-01"
