"","Team","Value","Squad size","Date"
"1","Salford City","-",0,"2012-04-15"
"2","Southend United","€5.65m",31,"2012-04-15"
"3","Bolton Wanderers","€83.00m",29,"2012-04-15"
"4","Oldham Athletic","€4.45m",30,"2012-04-15"
"5","Tranmere Rovers","€2.95m",25,"2012-04-15"
"6","Morecambe FC","€3.33m",30,"2012-04-15"
"7","Grimsby Town","€1.55m",25,"2012-04-15"
"8","Colchester United","€7.43m",26,"2012-04-15"
"9","Leyton Orient","€6.33m",25,"2012-04-15"
"10","Mansfield Town","€2.08m",24,"2012-04-15"
"11","Bradford City","€6.55m",29,"2012-04-15"
"12","Scunthorpe United","€5.53m",24,"2012-04-15"
"13","Barrow AFC","€700Th.",23,"2012-04-15"
"14","Port Vale FC","€2.60m",25,"2012-04-15"
"15","Cheltenham Town","€4.23m",24,"2012-04-15"
"16","Exeter City","€6.35m",32,"2012-04-15"
"17","Carlisle United","€6.53m",23,"2012-04-15"
"18","Crawley Town","€4.75m",24,"2012-04-15"
"19","Newport County","€500Th.",26,"2012-04-15"
"20","Cambridge United","€425Th.",25,"2012-04-15"
"21","Walsall FC","€4.65m",24,"2012-04-15"
"22","Forest Green Rovers","€2.23m",27,"2012-04-15"
"23","Stevenage FC","€4.38m",24,"2012-04-15"
"24","Harrogate Town","€425Th.",22,"2012-04-15"
