"Team","Value","Squad size","Date"
"Liverpool FC","£219.60m",24,"2012-01-15"
"Manchester City","£390.15m",25,"2012-01-15"
"Chelsea FC","£378.00m",27,"2012-01-15"
"Manchester United","£359.10m",27,"2012-01-15"
"Tottenham Hotspur","£247.10m",26,"2012-01-15"
"Arsenal FC","£263.30m",30,"2012-01-15"
"Everton FC","£133.20m",25,"2012-01-15"
"Leicester City","£31.93m",29,"2012-01-15"
"Wolverhampton Wanderers","£71.33m",28,"2012-01-15"
"Aston Villa","£123.39m",27,"2012-01-15"
"West Ham United","£68.92m",31,"2012-01-15"
"Newcastle United","£94.95m",28,"2012-01-15"
"Brighton & Hove Albion","£9.25m",27,"2012-01-15"
"Southampton FC","£19.28m",31,"2012-01-15"
"Fulham FC","£100.35m",29,"2012-01-15"
"Crystal Palace","£18.52m",34,"2012-01-15"
"Leeds United","£18.02m",27,"2012-01-15"
"Sheffield United","£15.12m",29,"2012-01-15"
"Burnley FC","£21.58m",25,"2012-01-15"
"West Bromwich Albion","£69.35m",25,"2012-01-15"
