"Team","Value","Squad size","Date"
"Salford City","£585Th.",19,"2017-01-15"
"Bolton Wanderers","£11.05m",24,"2017-01-15"
"Oldham Athletic","£3.62m",20,"2017-01-15"
"Barrow AFC","£743Th.",25,"2017-01-15"
"Morecambe FC","£1.73m",16,"2017-01-15"
"Mansfield Town","£3.35m",27,"2017-01-15"
"Tranmere Rovers","£1.26m",26,"2017-01-15"
"Grimsby Town","£2.70m",28,"2017-01-15"
"Leyton Orient","£4.64m",25,"2017-01-15"
"Colchester United","£2.99m",26,"2017-01-15"
"Scunthorpe United","£5.56m",28,"2017-01-15"
"Bradford City","£4.66m",24,"2017-01-15"
"Port Vale FC","£4.84m",31,"2017-01-15"
"Crawley Town","£2.86m",23,"2017-01-15"
"Exeter City","£3.71m",31,"2017-01-15"
"Newport County","£2.27m",29,"2017-01-15"
"Southend United","£4.66m",24,"2017-01-15"
"Cheltenham Town","£1.46m",23,"2017-01-15"
"Cambridge United","£2.68m",24,"2017-01-15"
"Carlisle United","£2.68m",23,"2017-01-15"
"Stevenage FC","£2.21m",26,"2017-01-15"
"Forest Green Rovers","£1.67m",25,"2017-01-15"
"Walsall FC","£3.08m",25,"2017-01-15"
"Harrogate Town","£2.61m",44,"2017-01-15"
