"Team","Value","Squad size","Date"
"Salford City","£630Th.",20,"2016-10-01"
"Southend United","£4.97m",23,"2016-10-01"
"Bolton Wanderers","£16.11m",24,"2016-10-01"
"Oldham Athletic","£4.05m",26,"2016-10-01"
"Tranmere Rovers","£1.04m",22,"2016-10-01"
"Morecambe FC","£2.14m",22,"2016-10-01"
"Grimsby Town","£2.21m",26,"2016-10-01"
"Colchester United","£2.68m",27,"2016-10-01"
"Leyton Orient","£5.36m",28,"2016-10-01"
"Mansfield Town","£2.36m",23,"2016-10-01"
"Bradford City","£5.67m",25,"2016-10-01"
"Scunthorpe United","£4.64m",26,"2016-10-01"
"Barrow AFC","£675Th.",22,"2016-10-01"
"Port Vale FC","£4.39m",29,"2016-10-01"
"Cheltenham Town","£1.24m",23,"2016-10-01"
"Exeter City","£3.71m",31,"2016-10-01"
"Carlisle United","£2.43m",22,"2016-10-01"
"Crawley Town","£2.99m",25,"2016-10-01"
"Newport County","£1.78m",25,"2016-10-01"
"Walsall FC","£2.90m",25,"2016-10-01"
"Forest Green Rovers","£2.03m",25,"2016-10-01"
"Stevenage FC","£2.36m",27,"2016-10-01"
"Cambridge United","£2.68m",26,"2016-10-01"
"Harrogate Town","£3.11m",50,"2016-10-01"
