"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-03-15"
"Southend United","£3.58m",26,"2013-03-15"
"Bolton Wanderers","£43.74m",29,"2013-03-15"
"Oldham Athletic","£3.94m",29,"2013-03-15"
"Tranmere Rovers","£2.81m",24,"2013-03-15"
"Morecambe FC","£2.23m",23,"2013-03-15"
"Grimsby Town","£1.33m",22,"2013-03-15"
"Colchester United","£4.75m",27,"2013-03-15"
"Leyton Orient","£4.86m",21,"2013-03-15"
"Mansfield Town","£2.18m",28,"2013-03-15"
"Bradford City","£4.57m",24,"2013-03-15"
"Scunthorpe United","£3.69m",23,"2013-03-15"
"Barrow AFC","£810Th.",18,"2013-03-15"
"Port Vale FC","£3.38m",24,"2013-03-15"
"Cheltenham Town","£1.94m",19,"2013-03-15"
"Exeter City","£3.78m",28,"2013-03-15"
"Carlisle United","£3.58m",23,"2013-03-15"
"Crawley Town","£3.13m",26,"2013-03-15"
"Newport County","£1.91m",26,"2013-03-15"
"Walsall FC","£3.15m",23,"2013-03-15"
"Forest Green Rovers","£1.35m",28,"2013-03-15"
"Stevenage FC","£5.63m",28,"2013-03-15"
"Cambridge United","£450Th.",22,"2013-03-15"
"Harrogate Town","£1.53m",36,"2013-03-15"
