"","Team","Value","Squad size","Date"
"1","Liverpool FC","€548.00m",25,"2018-03-01"
"2","Manchester City","€792.50m",22,"2018-03-01"
"3","Chelsea FC","€695.75m",24,"2018-03-01"
"4","Manchester United","€741.50m",27,"2018-03-01"
"5","Tottenham Hotspur","€706.00m",24,"2018-03-01"
"6","Arsenal FC","€492.45m",24,"2018-03-01"
"7","Everton FC","€343.25m",29,"2018-03-01"
"8","Leicester City","€212.00m",23,"2018-03-01"
"9","Wolverhampton Wanderers","€97.00m",24,"2018-03-01"
"10","Aston Villa","€88.00m",29,"2018-03-01"
"11","West Ham United","€213.00m",24,"2018-03-01"
"12","Newcastle United","€157.15m",25,"2018-03-01"
"13","Southampton FC","€233.60m",25,"2018-03-01"
"14","Brighton & Hove Albion","€116.00m",27,"2018-03-01"
"15","Fulham FC","€107.00m",24,"2018-03-01"
"16","Crystal Palace","€191.45m",28,"2018-03-01"
"17","Leeds United","€52.75m",29,"2018-03-01"
"18","Sheffield United","€21.08m",27,"2018-03-01"
"19","Burnley FC","€126.35m",27,"2018-03-01"
"20","West Bromwich Albion","€171.70m",25,"2018-03-01"
