"Team","Value","Squad size","Date"
"AFC Bournemouth","£22.25m",31,"2015-05-01"
"Norwich City","£52.29m",28,"2015-05-01"
"Watford FC","£32.94m",30,"2015-05-01"
"Brentford FC","£14.22m",27,"2015-05-01"
"Cardiff City","£32.58m",28,"2015-05-01"
"Bristol City","£6.35m",18,"2015-05-01"
"Swansea City","£91.80m",23,"2015-05-01"
"Stoke City","£91.35m",25,"2015-05-01"
"Reading FC","£27.23m",28,"2015-05-01"
"Blackburn Rovers","£34.65m",28,"2015-05-01"
"Nottingham Forest","£36.00m",26,"2015-05-01"
"Middlesbrough FC","£33.77m",28,"2015-05-01"
"Derby County","£36.59m",30,"2015-05-01"
"Huddersfield Town","£12.24m",26,"2015-05-01"
"Birmingham City","£16.13m",30,"2015-05-01"
"Millwall FC","£11.07m",27,"2015-05-01"
"Sheffield Wednesday","£15.39m",28,"2015-05-01"
"Preston North End","£6.30m",28,"2015-05-01"
"Queens Park Rangers","£81.90m",26,"2015-05-01"
"Barnsley FC","£5.20m",32,"2015-05-01"
"Luton Town","£1.87m",31,"2015-05-01"
"Coventry City","£5.20m",27,"2015-05-01"
"Rotherham United","£11.79m",22,"2015-05-01"
"Wycombe Wanderers","£2.21m",23,"2015-05-01"
