"","Team","Value","Squad size","Date"
"1","Hull City","€79.85m",25,"2017-01-01"
"2","Ipswich Town","€19.35m",27,"2017-01-01"
"3","Blackpool FC","€3.43m",25,"2017-01-01"
"4","Sunderland AFC","€99.50m",25,"2017-01-01"
"5","Shrewsbury Town","€4.83m",23,"2017-01-01"
"6","Charlton Athletic","€14.60m",28,"2017-01-01"
"7","Fleetwood Town","€5.10m",30,"2017-01-01"
"8","Milton Keynes Dons","€6.55m",27,"2017-01-01"
"9","Oxford United","€4.55m",25,"2017-01-01"
"10","Wigan Athletic","€19.73m",26,"2017-01-01"
"11","Swindon Town","€4.40m",26,"2017-01-01"
"12","Doncaster Rovers","€3.33m",23,"2017-01-01"
"13","Portsmouth FC","€3.88m",26,"2017-01-01"
"14","Burton Albion","€8.90m",25,"2017-01-01"
"15","Gillingham FC","€5.88m",28,"2017-01-01"
"16","Bristol Rovers","€3.48m",31,"2017-01-01"
"17","Plymouth Argyle","€4.08m",24,"2017-01-01"
"18","Northampton Town","€4.90m",25,"2017-01-01"
"19","Lincoln City","€1.13m",24,"2017-01-01"
"20","Peterborough United","€4.48m",25,"2017-01-01"
"21","Rochdale AFC","€4.08m",27,"2017-01-01"
"22","Crewe Alexandra","€2.48m",21,"2017-01-01"
"23","AFC Wimbledon","€3.25m",22,"2017-01-01"
"24","Accrington Stanley","€3.18m",28,"2017-01-01"
