"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-09-15"
"Bolton Wanderers","£88.29m",29,"2011-09-15"
"Oldham Athletic","£3.74m",26,"2011-09-15"
"Barrow AFC","£585Th.",20,"2011-09-15"
"Morecambe FC","£2.63m",25,"2011-09-15"
"Mansfield Town","£2.16m",25,"2011-09-15"
"Tranmere Rovers","£2.61m",20,"2011-09-15"
"Grimsby Town","£1.73m",24,"2011-09-15"
"Leyton Orient","£4.66m",24,"2011-09-15"
"Colchester United","£5.42m",25,"2011-09-15"
"Scunthorpe United","£4.23m",27,"2011-09-15"
"Bradford City","£4.03m",35,"2011-09-15"
"Port Vale FC","£2.27m",25,"2011-09-15"
"Crawley Town","£1.53m",23,"2011-09-15"
"Exeter City","£4.30m",28,"2011-09-15"
"Newport County","£1.01m",24,"2011-09-15"
"Southend United","£4.10m",25,"2011-09-15"
"Cheltenham Town","£2.54m",23,"2011-09-15"
"Cambridge United","£833Th.",29,"2011-09-15"
"Carlisle United","£5.40m",24,"2011-09-15"
"Stevenage FC","£2.93m",25,"2011-09-15"
"Forest Green Rovers","£945Th.",21,"2011-09-15"
"Walsall FC","£4.10m",22,"2011-09-15"
"Harrogate Town","£720Th.",19,"2011-09-15"
