"Team","Value","Squad size","Date"
"Liverpool FC","£248.31m",31,"2011-07-15"
"Manchester City","£368.55m",30,"2011-07-15"
"Chelsea FC","£379.98m",29,"2011-07-15"
"Manchester United","£356.40m",29,"2011-07-15"
"Tottenham Hotspur","£272.45m",33,"2011-07-15"
"Arsenal FC","£293.27m",30,"2011-07-15"
"Everton FC","£162.09m",22,"2011-07-15"
"Leicester City","£26.89m",31,"2011-07-15"
"Wolverhampton Wanderers","£66.87m",28,"2011-07-15"
"Aston Villa","£118.62m",22,"2011-07-15"
"West Ham United","£73.13m",21,"2011-07-15"
"Newcastle United","£95.60m",31,"2011-07-15"
"Southampton FC","£15.82m",30,"2011-07-15"
"Brighton & Hove Albion","£5.49m",23,"2011-07-15"
"Fulham FC","£86.00m",26,"2011-07-15"
"Crystal Palace","£14.85m",28,"2011-07-15"
"Leeds United","£16.09m",22,"2011-07-15"
"Sheffield United","£13.50m",27,"2011-07-15"
"Burnley FC","£29.50m",25,"2011-07-15"
"West Bromwich Albion","£62.08m",30,"2011-07-15"
