"Team","Value","Squad size","Date"
"Hull City","£11.54m",27,"2020-10-15"
"Ipswich Town","£11.21m",29,"2020-10-15"
"Blackpool FC","£6.35m",28,"2020-10-15"
"Sunderland AFC","£9.20m",24,"2020-10-15"
"Charlton Athletic","£8.71m",27,"2020-10-15"
"Shrewsbury Town","£6.37m",28,"2020-10-15"
"Fleetwood Town","£4.66m",24,"2020-10-15"
"Milton Keynes Dons","£4.82m",23,"2020-10-15"
"Oxford United","£5.11m",24,"2020-10-15"
"Wigan Athletic","£5.18m",32,"2020-10-15"
"Swindon Town","£4.39m",26,"2020-10-15"
"Doncaster Rovers","£1.85m",22,"2020-10-15"
"Portsmouth FC","£3.71m",23,"2020-10-15"
"Burton Albion","£4.01m",30,"2020-10-15"
"Gillingham FC","£3.42m",24,"2020-10-15"
"Bristol Rovers","£3.17m",29,"2020-10-15"
"Northampton Town","£2.79m",28,"2020-10-15"
"Plymouth Argyle","£3.04m",26,"2020-10-15"
"Lincoln City","£2.68m",25,"2020-10-15"
"Peterborough United","£3.71m",29,"2020-10-15"
"Rochdale AFC","£2.12m",25,"2020-10-15"
"Crewe Alexandra","£1.98m",29,"2020-10-15"
"AFC Wimbledon","£1.58m",27,"2020-10-15"
"Accrington Stanley","£1.17m",29,"2020-10-15"
