"","Team","Value","Squad size","Date"
"1","Salford City","€4.73m",21,"2020-10-01"
"2","Southend United","€1.83m",27,"2020-10-01"
"3","Bolton Wanderers","€3.18m",29,"2020-10-01"
"4","Oldham Athletic","€3.05m",24,"2020-10-01"
"5","Tranmere Rovers","€3.13m",25,"2020-10-01"
"6","Morecambe FC","€2.90m",23,"2020-10-01"
"7","Grimsby Town","€2.45m",29,"2020-10-01"
"8","Colchester United","€2.78m",23,"2020-10-01"
"9","Leyton Orient","€2.70m",25,"2020-10-01"
"10","Mansfield Town","€2.70m",23,"2020-10-01"
"11","Bradford City","€2.63m",25,"2020-10-01"
"12","Scunthorpe United","€2.25m",28,"2020-10-01"
"13","Barrow AFC","€2.08m",24,"2020-10-01"
"14","Port Vale FC","€2.43m",25,"2020-10-01"
"15","Cheltenham Town","€2.33m",25,"2020-10-01"
"16","Exeter City","€2.23m",29,"2020-10-01"
"17","Carlisle United","€1.88m",27,"2020-10-01"
"18","Crawley Town","€2.08m",31,"2020-10-01"
"19","Newport County","€1.78m",22,"2020-10-01"
"20","Cambridge United","€1.48m",24,"2020-10-01"
"21","Walsall FC","€1.65m",26,"2020-10-01"
"22","Forest Green Rovers","€1.45m",25,"2020-10-01"
"23","Stevenage FC","€1.35m",25,"2020-10-01"
"24","Harrogate Town","€800Th.",22,"2020-10-01"
