"","Team","Value","Squad size","Date"
"1","Hull City","€89.75m",26,"2015-02-15"
"2","Ipswich Town","€15.70m",23,"2015-02-15"
"3","Blackpool FC","€10.18m",31,"2015-02-15"
"4","Sunderland AFC","€84.50m",22,"2015-02-15"
"5","Shrewsbury Town","€4.10m",23,"2015-02-15"
"6","Charlton Athletic","€21.45m",31,"2015-02-15"
"7","Fleetwood Town","€3.70m",27,"2015-02-15"
"8","Milton Keynes Dons","€7.80m",24,"2015-02-15"
"9","Oxford United","€2.48m",29,"2015-02-15"
"10","Wigan Athletic","€39.28m",28,"2015-02-15"
"11","Swindon Town","€3.15m",25,"2015-02-15"
"12","Doncaster Rovers","€5.90m",25,"2015-02-15"
"13","Portsmouth FC","€4.93m",26,"2015-02-15"
"14","Burton Albion","€2.19m",24,"2015-02-15"
"15","Gillingham FC","€2.60m",26,"2015-02-15"
"16","Bristol Rovers","€1.63m",25,"2015-02-15"
"17","Plymouth Argyle","€2.23m",24,"2015-02-15"
"18","Northampton Town","€4.20m",23,"2015-02-15"
"19","Lincoln City","€600Th.",24,"2015-02-15"
"20","Peterborough United","€5.78m",22,"2015-02-15"
"21","Rochdale AFC","€3.18m",24,"2015-02-15"
"22","Crewe Alexandra","€2.93m",26,"2015-02-15"
"23","AFC Wimbledon","€2.15m",28,"2015-02-15"
"24","Accrington Stanley","€1.33m",23,"2015-02-15"
