"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€10.25m",29,"2013-09-15"
"2","Norwich City","€85.05m",25,"2013-09-15"
"3","Watford FC","€27.45m",25,"2013-09-15"
"4","Brentford FC","€7.70m",30,"2013-09-15"
"5","Cardiff City","€69.18m",31,"2013-09-15"
"6","Bristol City","€10.60m",25,"2013-09-15"
"7","Swansea City","€112.50m",23,"2013-09-15"
"8","Reading FC","€35.30m",23,"2013-09-15"
"9","Stoke City","€100.30m",25,"2013-09-15"
"10","Blackburn Rovers","€42.45m",30,"2013-09-15"
"11","Nottingham Forest","€30.75m",27,"2013-09-15"
"12","Middlesbrough FC","€24.60m",26,"2013-09-15"
"13","Derby County","€17.60m",25,"2013-09-15"
"14","Huddersfield Town","€14.25m",24,"2013-09-15"
"15","Birmingham City","€14.70m",26,"2013-09-15"
"16","Millwall FC","€17.30m",29,"2013-09-15"
"17","Sheffield Wednesday","€12.10m",28,"2013-09-15"
"18","Preston North End","€5.40m",23,"2013-09-15"
"19","Queens Park Rangers","€69.80m",26,"2013-09-15"
"20","Barnsley FC","€11.83m",25,"2013-09-15"
"21","Luton Town","€2.20m",29,"2013-09-15"
"22","Coventry City","€5.70m",24,"2013-09-15"
"23","Rotherham United","€5.73m",24,"2013-09-15"
"24","Wycombe Wanderers","€2.93m",23,"2013-09-15"
