"","Team","Value","Squad size","Date"
"1","Salford City","-",1,"2012-08-15"
"2","Southend United","€3.83m",23,"2012-08-15"
"3","Bolton Wanderers","€56.30m",30,"2012-08-15"
"4","Oldham Athletic","€4.03m",23,"2012-08-15"
"5","Tranmere Rovers","€1.80m",22,"2012-08-15"
"6","Morecambe FC","€2.65m",24,"2012-08-15"
"7","Grimsby Town","€1.45m",19,"2012-08-15"
"8","Colchester United","€5.20m",24,"2012-08-15"
"9","Leyton Orient","€4.50m",23,"2012-08-15"
"10","Mansfield Town","€2.50m",26,"2012-08-15"
"11","Bradford City","€4.45m",23,"2012-08-15"
"12","Scunthorpe United","€3.18m",19,"2012-08-15"
"13","Barrow AFC","€650Th.",15,"2012-08-15"
"14","Port Vale FC","€2.15m",23,"2012-08-15"
"15","Cheltenham Town","€1.85m",19,"2012-08-15"
"16","Exeter City","€4.23m",20,"2012-08-15"
"17","Carlisle United","€3.75m",22,"2012-08-15"
"18","Crawley Town","€3.25m",23,"2012-08-15"
"19","Newport County","€1.25m",19,"2012-08-15"
"20","Cambridge United","€575Th.",27,"2012-08-15"
"21","Walsall FC","€2.65m",19,"2012-08-15"
"22","Forest Green Rovers","€1.50m",24,"2012-08-15"
"23","Stevenage FC","€3.88m",18,"2012-08-15"
"24","Harrogate Town","€1.15m",28,"2012-08-15"
