"Team","Value","Squad size","Date"
"Liverpool FC","£298.35m",25,"2014-10-23"
"Manchester City","£397.13m",24,"2014-10-23"
"Chelsea FC","£400.28m",24,"2014-10-23"
"Manchester United","£414.68m",28,"2014-10-23"
"Tottenham Hotspur","£239.18m",27,"2014-10-23"
"Arsenal FC","£370.17m",28,"2014-10-23"
"Everton FC","£151.43m",24,"2014-10-23"
"Leicester City","£49.05m",28,"2014-10-23"
"Wolverhampton Wanderers","£20.84m",24,"2014-10-23"
"Aston Villa","£91.80m",24,"2014-10-23"
"West Ham United","£97.88m",26,"2014-10-23"
"Newcastle United","£113.40m",30,"2014-10-23"
"Southampton FC","£137.03m",21,"2014-10-23"
"Brighton & Hove Albion","£19.17m",26,"2014-10-23"
"Fulham FC","£36.63m",31,"2014-10-23"
"Crystal Palace","£64.58m",28,"2014-10-23"
"Leeds United","£25.04m",33,"2014-10-23"
"Sheffield United","£8.01m",26,"2014-10-23"
"Burnley FC","£40.50m",28,"2014-10-23"
"West Bromwich Albion","£82.35m",25,"2014-10-23"
