"","Team","Value","Squad size","Date"
"1","Liverpool FC","€950.50m",24,"2019-04-01"
"2","Manchester City","€1.14bn",25,"2019-04-01"
"3","Chelsea FC","€885.75m",26,"2019-04-01"
"4","Manchester United","€796.00m",25,"2019-04-01"
"5","Tottenham Hotspur","€835.50m",25,"2019-04-01"
"6","Arsenal FC","€625.50m",25,"2019-04-01"
"7","Everton FC","€420.00m",23,"2019-04-01"
"8","Leicester City","€344.50m",25,"2019-04-01"
"9","Wolverhampton Wanderers","€243.25m",19,"2019-04-01"
"10","Aston Villa","€116.75m",27,"2019-04-01"
"11","West Ham United","€323.00m",26,"2019-04-01"
"12","Newcastle United","€200.50m",26,"2019-04-01"
"13","Southampton FC","€224.60m",24,"2019-04-01"
"14","Brighton & Hove Albion","€173.50m",23,"2019-04-01"
"15","Fulham FC","€254.00m",27,"2019-04-01"
"16","Crystal Palace","€266.15m",26,"2019-04-01"
"17","Leeds United","€66.00m",24,"2019-04-01"
"18","Sheffield United","€45.70m",25,"2019-04-01"
"19","Burnley FC","€172.75m",25,"2019-04-01"
"20","West Bromwich Albion","€114.95m",26,"2019-04-01"
