"","Team","Value","Squad size","Date"
"1","Salford City","-",0,"2012-04-01"
"2","Southend United","€5.90m",32,"2012-04-01"
"3","Bolton Wanderers","€81.50m",28,"2012-04-01"
"4","Oldham Athletic","€4.45m",30,"2012-04-01"
"5","Tranmere Rovers","€2.90m",24,"2012-04-01"
"6","Morecambe FC","€3.33m",31,"2012-04-01"
"7","Grimsby Town","€1.48m",24,"2012-04-01"
"8","Colchester United","€7.43m",26,"2012-04-01"
"9","Leyton Orient","€6.83m",26,"2012-04-01"
"10","Mansfield Town","€2.05m",23,"2012-04-01"
"11","Bradford City","€6.05m",28,"2012-04-01"
"12","Scunthorpe United","€5.53m",25,"2012-04-01"
"13","Barrow AFC","€800Th.",25,"2012-04-01"
"14","Port Vale FC","€2.60m",25,"2012-04-01"
"15","Cheltenham Town","€4.25m",25,"2012-04-01"
"16","Exeter City","€6.35m",32,"2012-04-01"
"17","Carlisle United","€6.53m",23,"2012-04-01"
"18","Crawley Town","€4.88m",26,"2012-04-01"
"19","Newport County","€450Th.",25,"2012-04-01"
"20","Cambridge United","€500Th.",25,"2012-04-01"
"21","Walsall FC","€4.65m",24,"2012-04-01"
"22","Forest Green Rovers","€2.23m",27,"2012-04-01"
"23","Stevenage FC","€4.35m",23,"2012-04-01"
"24","Harrogate Town","€825Th.",22,"2012-04-01"
