"","Team","Value","Squad size","Date"
"1","Liverpool FC","€310.50m",25,"2015-05-15"
"2","Manchester City","€418.25m",23,"2015-05-15"
"3","Chelsea FC","€487.00m",25,"2015-05-15"
"4","Manchester United","€425.00m",25,"2015-05-15"
"5","Tottenham Hotspur","€262.75m",25,"2015-05-15"
"6","Arsenal FC","€388.75m",26,"2015-05-15"
"7","Everton FC","€179.50m",25,"2015-05-15"
"8","Leicester City","€62.75m",28,"2015-05-15"
"9","Wolverhampton Wanderers","€20.80m",25,"2015-05-15"
"10","Aston Villa","€111.25m",32,"2015-05-15"
"11","West Ham United","€119.75m",23,"2015-05-15"
"12","Newcastle United","€122.50m",28,"2015-05-15"
"13","Southampton FC","€189.25m",24,"2015-05-15"
"14","Brighton & Hove Albion","€18.90m",26,"2015-05-15"
"15","Fulham FC","€36.70m",33,"2015-05-15"
"16","Crystal Palace","€85.75m",28,"2015-05-15"
"17","Leeds United","€26.55m",30,"2015-05-15"
"18","Sheffield United","€9.45m",26,"2015-05-15"
"19","Burnley FC","€47.30m",23,"2015-05-15"
"20","West Bromwich Albion","€80.50m",22,"2015-05-15"
