"Team","Value","Squad size","Date"
"Liverpool FC","£341.73m",28,"2017-01-15"
"Manchester City","£486.23m",24,"2017-01-15"
"Chelsea FC","£444.42m",28,"2017-01-15"
"Manchester United","£468.00m",25,"2017-01-15"
"Tottenham Hotspur","£337.50m",25,"2017-01-15"
"Arsenal FC","£441.45m",29,"2017-01-15"
"Everton FC","£232.88m",29,"2017-01-15"
"Leicester City","£193.95m",26,"2017-01-15"
"Wolverhampton Wanderers","£40.32m",29,"2017-01-15"
"Aston Villa","£80.55m",25,"2017-01-15"
"West Ham United","£221.76m",28,"2017-01-15"
"Newcastle United","£118.44m",29,"2017-01-15"
"Southampton FC","£184.50m",27,"2017-01-15"
"Brighton & Hove Albion","£40.82m",25,"2017-01-15"
"Fulham FC","£46.08m",26,"2017-01-15"
"Crystal Palace","£151.88m",26,"2017-01-15"
"Leeds United","£29.84m",26,"2017-01-15"
"Sheffield United","£6.57m",24,"2017-01-15"
"Burnley FC","£58.95m",22,"2017-01-15"
"West Bromwich Albion","£92.79m",20,"2017-01-15"
