"Team","Value","Squad size","Date"
"Liverpool FC","£341.73m",28,"2017-01-01"
"Manchester City","£479.03m",24,"2017-01-01"
"Chelsea FC","£478.62m",28,"2017-01-01"
"Manchester United","£493.43m",27,"2017-01-01"
"Tottenham Hotspur","£337.50m",25,"2017-01-01"
"Arsenal FC","£441.45m",29,"2017-01-01"
"Everton FC","£223.43m",28,"2017-01-01"
"Leicester City","£193.95m",26,"2017-01-01"
"Wolverhampton Wanderers","£44.82m",30,"2017-01-01"
"Aston Villa","£90.23m",26,"2017-01-01"
"West Ham United","£221.76m",28,"2017-01-01"
"Newcastle United","£114.62m",27,"2017-01-01"
"Southampton FC","£184.50m",27,"2017-01-01"
"Brighton & Hove Albion","£43.07m",27,"2017-01-01"
"Fulham FC","£50.31m",26,"2017-01-01"
"Crystal Palace","£145.13m",26,"2017-01-01"
"Leeds United","£28.49m",26,"2017-01-01"
"Sheffield United","£6.32m",24,"2017-01-01"
"Burnley FC","£62.10m",22,"2017-01-01"
"West Bromwich Albion","£99.54m",22,"2017-01-01"
