"Team","Value","Squad size","Date"
"Salford City","£2.05m",24,"2019-01-15"
"Bolton Wanderers","£17.24m",29,"2019-01-15"
"Oldham Athletic","£3.08m",24,"2019-01-15"
"Barrow AFC","£1.51m",29,"2019-01-15"
"Morecambe FC","£2.25m",28,"2019-01-15"
"Mansfield Town","£4.52m",26,"2019-01-15"
"Tranmere Rovers","£2.32m",25,"2019-01-15"
"Grimsby Town","£2.86m",24,"2019-01-15"
"Leyton Orient","£2.03m",25,"2019-01-15"
"Colchester United","£1.53m",22,"2019-01-15"
"Scunthorpe United","£9.54m",29,"2019-01-15"
"Bradford City","£5.00m",33,"2019-01-15"
"Port Vale FC","£1.85m",25,"2019-01-15"
"Crawley Town","£2.68m",25,"2019-01-15"
"Exeter City","£3.35m",29,"2019-01-15"
"Newport County","£1.69m",20,"2019-01-15"
"Southend United","£5.65m",28,"2019-01-15"
"Cheltenham Town","£2.30m",25,"2019-01-15"
"Cambridge United","£2.63m",28,"2019-01-15"
"Carlisle United","£1.98m",23,"2019-01-15"
"Stevenage FC","£1.80m",28,"2019-01-15"
"Forest Green Rovers","£3.35m",25,"2019-01-15"
"Walsall FC","£3.74m",27,"2019-01-15"
"Harrogate Town","£765Th.",23,"2019-01-15"
