"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.13m",27,"2011-01-01"
"2","Norwich City","€17.75m",29,"2011-01-01"
"3","Watford FC","€10.50m",23,"2011-01-01"
"4","Brentford FC","€7.93m",27,"2011-01-01"
"5","Cardiff City","€33.60m",24,"2011-01-01"
"6","Bristol City","€21.50m",30,"2011-01-01"
"7","Swansea City","€19.83m",32,"2011-01-01"
"8","Reading FC","€21.03m",27,"2011-01-01"
"9","Stoke City","€80.00m",23,"2011-01-01"
"10","Blackburn Rovers","€73.25m",22,"2011-01-01"
"11","Nottingham Forest","€32.80m",28,"2011-01-01"
"12","Middlesbrough FC","€43.80m",28,"2011-01-01"
"13","Derby County","€15.90m",34,"2011-01-01"
"14","Huddersfield Town","€10.70m",24,"2011-01-01"
"15","Birmingham City","€74.13m",24,"2011-01-01"
"16","Millwall FC","€11.68m",28,"2011-01-01"
"17","Sheffield Wednesday","€15.18m",23,"2011-01-01"
"18","Preston North End","€17.78m",32,"2011-01-01"
"19","Queens Park Rangers","€30.15m",28,"2011-01-01"
"20","Barnsley FC","€16.10m",27,"2011-01-01"
"21","Luton Town","€2.20m",32,"2011-01-01"
"22","Coventry City","€15.53m",29,"2011-01-01"
"23","Rotherham United","€2.88m",29,"2011-01-01"
"24","Wycombe Wanderers","€4.45m",27,"2011-01-01"
