"Team","Value","Squad size","Date"
"Liverpool FC","£331.16m",31,"2016-02-01"
"Manchester City","£460.35m",25,"2016-02-01"
"Chelsea FC","£471.29m",25,"2016-02-01"
"Manchester United","£356.90m",27,"2016-02-01"
"Tottenham Hotspur","£260.33m",25,"2016-02-01"
"Arsenal FC","£365.40m",27,"2016-02-01"
"Everton FC","£183.83m",29,"2016-02-01"
"Leicester City","£92.25m",26,"2016-02-01"
"Wolverhampton Wanderers","£23.38m",30,"2016-02-01"
"Aston Villa","£103.28m",24,"2016-02-01"
"West Ham United","£158.40m",27,"2016-02-01"
"Newcastle United","£155.93m",31,"2016-02-01"
"Brighton & Hove Albion","£33.19m",32,"2016-02-01"
"Southampton FC","£175.28m",26,"2016-02-01"
"Fulham FC","£30.92m",28,"2016-02-01"
"Crystal Palace","£109.13m",28,"2016-02-01"
"Leeds United","£21.33m",23,"2016-02-01"
"Sheffield United","£9.88m",32,"2016-02-01"
"Burnley FC","£39.65m",27,"2016-02-01"
"West Bromwich Albion","£93.60m",24,"2016-02-01"
