"","Team","Value","Squad size","Date"
"1","Hull City","€25.88m",28,"2020-05-15"
"2","Ipswich Town","€11.13m",26,"2020-05-15"
"3","Blackpool FC","€9.55m",27,"2020-05-15"
"4","Sunderland AFC","€13.93m",26,"2020-05-15"
"5","Shrewsbury Town","€7.13m",26,"2020-05-15"
"6","Charlton Athletic","€16.80m",27,"2020-05-15"
"7","Fleetwood Town","€7.18m",26,"2020-05-15"
"8","Milton Keynes Dons","€5.80m",28,"2020-05-15"
"9","Oxford United","€10.75m",24,"2020-05-15"
"10","Wigan Athletic","€25.53m",31,"2020-05-15"
"11","Swindon Town","€4.88m",30,"2020-05-15"
"12","Doncaster Rovers","€2.85m",29,"2020-05-15"
"13","Portsmouth FC","€5.50m",27,"2020-05-15"
"14","Burton Albion","€4.65m",28,"2020-05-15"
"15","Gillingham FC","€3.13m",20,"2020-05-15"
"16","Bristol Rovers","€4.65m",34,"2020-05-15"
"17","Plymouth Argyle","€3.13m",26,"2020-05-15"
"18","Northampton Town","€3.15m",32,"2020-05-15"
"19","Lincoln City","€3.90m",26,"2020-05-15"
"20","Peterborough United","€4.03m",26,"2020-05-15"
"21","Rochdale AFC","€3.85m",26,"2020-05-15"
"22","Crewe Alexandra","€2.35m",25,"2020-05-15"
"23","AFC Wimbledon","€2.18m",27,"2020-05-15"
"24","Accrington Stanley","€2.33m",37,"2020-05-15"
