"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.65m",26,"2010-12-15"
"Norwich City","£15.98m",29,"2010-12-15"
"Watford FC","£9.00m",22,"2010-12-15"
"Brentford FC","£7.56m",28,"2010-12-15"
"Stoke City","£72.00m",23,"2010-12-15"
"Bristol City","£18.45m",29,"2010-12-15"
"Nottingham Forest","£29.30m",27,"2010-12-15"
"Swansea City","£18.11m",32,"2010-12-15"
"Blackburn Rovers","£65.93m",22,"2010-12-15"
"Reading FC","£18.65m",26,"2010-12-15"
"Cardiff City","£30.20m",24,"2010-12-15"
"Middlesbrough FC","£37.85m",27,"2010-12-15"
"Huddersfield Town","£9.95m",25,"2010-12-15"
"Birmingham City","£66.65m",24,"2010-12-15"
"Derby County","£14.27m",34,"2010-12-15"
"Millwall FC","£10.87m",29,"2010-12-15"
"Preston North End","£15.86m",33,"2010-12-15"
"Sheffield Wednesday","£13.66m",23,"2010-12-15"
"Queens Park Rangers","£27.09m",28,"2010-12-15"
"Barnsley FC","£14.49m",27,"2010-12-15"
"Luton Town","£1.98m",32,"2010-12-15"
"Coventry City","£13.97m",29,"2010-12-15"
"Rotherham United","£2.59m",28,"2010-12-15"
"Wycombe Wanderers","£3.56m",26,"2010-12-15"
