"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.74m",26,"2011-03-15"
"Norwich City","£14.13m",26,"2011-03-15"
"Watford FC","£8.37m",22,"2011-03-15"
"Brentford FC","£6.32m",27,"2011-03-15"
"Stoke City","£76.37m",26,"2011-03-15"
"Bristol City","£18.18m",28,"2011-03-15"
"Nottingham Forest","£30.15m",25,"2011-03-15"
"Swansea City","£16.25m",26,"2011-03-15"
"Blackburn Rovers","£74.61m",27,"2011-03-15"
"Reading FC","£18.52m",27,"2011-03-15"
"Cardiff City","£30.15m",27,"2011-03-15"
"Middlesbrough FC","£31.41m",29,"2011-03-15"
"Huddersfield Town","£10.91m",26,"2011-03-15"
"Birmingham City","£81.68m",26,"2011-03-15"
"Derby County","£13.05m",34,"2011-03-15"
"Millwall FC","£11.68m",30,"2011-03-15"
"Preston North End","£19.98m",35,"2011-03-15"
"Sheffield Wednesday","£14.72m",25,"2011-03-15"
"Queens Park Rangers","£32.85m",30,"2011-03-15"
"Barnsley FC","£17.69m",29,"2011-03-15"
"Luton Town","£2.05m",33,"2011-03-15"
"Coventry City","£14.20m",27,"2011-03-15"
"Rotherham United","£3.13m",24,"2011-03-15"
"Wycombe Wanderers","£3.98m",25,"2011-03-15"
