"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.15m",27,"2013-04-15"
"Norwich City","£57.38m",25,"2013-04-15"
"Watford FC","£22.05m",28,"2013-04-15"
"Brentford FC","£6.03m",28,"2013-04-15"
"Stoke City","£85.73m",24,"2013-04-15"
"Bristol City","£14.85m",24,"2013-04-15"
"Nottingham Forest","£24.03m",26,"2013-04-15"
"Swansea City","£78.08m",22,"2013-04-15"
"Blackburn Rovers","£50.45m",33,"2013-04-15"
"Reading FC","£40.05m",29,"2013-04-15"
"Cardiff City","£31.41m",29,"2013-04-15"
"Middlesbrough FC","£30.78m",32,"2013-04-15"
"Huddersfield Town","£13.28m",26,"2013-04-15"
"Birmingham City","£24.80m",27,"2013-04-15"
"Derby County","£13.73m",28,"2013-04-15"
"Millwall FC","£12.69m",29,"2013-04-15"
"Preston North End","£4.34m",23,"2013-04-15"
"Sheffield Wednesday","£16.43m",27,"2013-04-15"
"Queens Park Rangers","£98.55m",28,"2013-04-15"
"Barnsley FC","£7.92m",30,"2013-04-15"
"Luton Town","£1.89m",29,"2013-04-15"
"Coventry City","£7.88m",26,"2013-04-15"
"Rotherham United","£5.54m",22,"2013-04-15"
"Wycombe Wanderers","£3.20m",31,"2013-04-15"
