"Team","Value","Squad size","Date"
"AFC Bournemouth","£84.29m",36,"2016-06-01"
"Norwich City","£81.81m",35,"2016-06-01"
"Watford FC","£98.33m",29,"2016-06-01"
"Brentford FC","£19.13m",25,"2016-06-01"
"Stoke City","£124.88m",27,"2016-06-01"
"Bristol City","£8.37m",21,"2016-06-01"
"Nottingham Forest","£30.92m",29,"2016-06-01"
"Swansea City","£101.32m",27,"2016-06-01"
"Blackburn Rovers","£17.26m",23,"2016-06-01"
"Reading FC","£23.63m",26,"2016-06-01"
"Cardiff City","£34.79m",31,"2016-06-01"
"Middlesbrough FC","£49.46m",32,"2016-06-01"
"Huddersfield Town","£9.23m",24,"2016-06-01"
"Birmingham City","£13.86m",30,"2016-06-01"
"Derby County","£53.42m",33,"2016-06-01"
"Millwall FC","£6.57m",26,"2016-06-01"
"Preston North End","£7.56m",26,"2016-06-01"
"Sheffield Wednesday","£32.49m",27,"2016-06-01"
"Queens Park Rangers","£53.10m",37,"2016-06-01"
"Barnsley FC","£3.76m",28,"2016-06-01"
"Luton Town","£4.50m",29,"2016-06-01"
"Coventry City","£5.06m",25,"2016-06-01"
"Rotherham United","£9.56m",28,"2016-06-01"
"Wycombe Wanderers","£1.73m",20,"2016-06-01"
