"","Team","Value","Squad size","Date"
"1","Hull City","€97.75m",25,"2014-11-15"
"2","Ipswich Town","€18.80m",26,"2014-11-15"
"3","Blackpool FC","€15.18m",29,"2014-11-15"
"4","Sunderland AFC","€89.05m",25,"2014-11-15"
"5","Shrewsbury Town","€3.83m",24,"2014-11-15"
"6","Charlton Athletic","€21.05m",29,"2014-11-15"
"7","Fleetwood Town","€4.70m",26,"2014-11-15"
"8","Milton Keynes Dons","€7.25m",23,"2014-11-15"
"9","Oxford United","€2.73m",29,"2014-11-15"
"10","Wigan Athletic","€46.15m",28,"2014-11-15"
"11","Swindon Town","€3.60m",27,"2014-11-15"
"12","Doncaster Rovers","€5.30m",23,"2014-11-15"
"13","Portsmouth FC","€4.78m",29,"2014-11-15"
"14","Burton Albion","€2.19m",23,"2014-11-15"
"15","Gillingham FC","€2.75m",27,"2014-11-15"
"16","Bristol Rovers","€1.50m",24,"2014-11-15"
"17","Plymouth Argyle","€1.88m",24,"2014-11-15"
"18","Northampton Town","€4.68m",29,"2014-11-15"
"19","Lincoln City","€450Th.",21,"2014-11-15"
"20","Peterborough United","€5.13m",20,"2014-11-15"
"21","Rochdale AFC","€3.58m",25,"2014-11-15"
"22","Crewe Alexandra","€3.55m",28,"2014-11-15"
"23","AFC Wimbledon","€2.83m",28,"2014-11-15"
"24","Accrington Stanley","€1.60m",27,"2014-11-15"
