"","Team","Value","Squad size","Date"
"1","Hull City","€33.55m",27,"2011-06-15"
"2","Ipswich Town","€23.05m",31,"2011-06-15"
"3","Blackpool FC","€40.58m",32,"2011-06-15"
"4","Sunderland AFC","€103.38m",27,"2011-06-15"
"5","Shrewsbury Town","€3.93m",25,"2011-06-15"
"6","Charlton Athletic","€10.18m",25,"2011-06-15"
"7","Fleetwood Town","€1.20m",29,"2011-06-15"
"8","Milton Keynes Dons","€3.93m",18,"2011-06-15"
"9","Oxford United","€2.98m",21,"2011-06-15"
"10","Wigan Athletic","€68.55m",24,"2011-06-15"
"11","Swindon Town","€5.08m",25,"2011-06-15"
"12","Doncaster Rovers","€11.48m",25,"2011-06-15"
"13","Portsmouth FC","€23.00m",16,"2011-06-15"
"14","Burton Albion","€3.28m",24,"2011-06-15"
"15","Gillingham FC","€4.65m",28,"2011-06-15"
"16","Bristol Rovers","€7.15m",29,"2011-06-15"
"17","Plymouth Argyle","€10.50m",25,"2011-06-15"
"18","Northampton Town","€3.50m",30,"2011-06-15"
"19","Lincoln City","€2.50m",21,"2011-06-15"
"20","Peterborough United","€8.00m",28,"2011-06-15"
"21","Rochdale AFC","€2.90m",22,"2011-06-15"
"22","Crewe Alexandra","€2.00m",25,"2011-06-15"
"23","AFC Wimbledon","€475Th.",27,"2011-06-15"
"24","Accrington Stanley","€1.83m",26,"2011-06-15"
