"Team","Value","Squad size","Date"
"Liverpool FC","£217.35m",23,"2013-03-01"
"Manchester City","£389.93m",24,"2013-03-01"
"Chelsea FC","£348.08m",24,"2013-03-01"
"Manchester United","£379.13m",26,"2013-03-01"
"Tottenham Hotspur","£239.85m",23,"2013-03-01"
"Arsenal FC","£253.35m",24,"2013-03-01"
"Everton FC","£123.98m",23,"2013-03-01"
"Leicester City","£25.29m",26,"2013-03-01"
"Wolverhampton Wanderers","£58.32m",30,"2013-03-01"
"Aston Villa","£97.20m",28,"2013-03-01"
"West Ham United","£84.60m",25,"2013-03-01"
"Newcastle United","£157.05m",29,"2013-03-01"
"Brighton & Hove Albion","£23.33m",30,"2013-03-01"
"Southampton FC","£69.30m",23,"2013-03-01"
"Fulham FC","£72.23m",29,"2013-03-01"
"Crystal Palace","£19.31m",30,"2013-03-01"
"Leeds United","£18.59m",25,"2013-03-01"
"Sheffield United","£8.21m",28,"2013-03-01"
"Burnley FC","£18.38m",27,"2013-03-01"
"West Bromwich Albion","£78.53m",24,"2013-03-01"
