"","Team","Value","Squad size","Date"
"1","Hull City","€34.50m",27,"2011-01-15"
"2","Ipswich Town","€21.25m",25,"2011-01-15"
"3","Blackpool FC","€26.25m",27,"2011-01-15"
"4","Sunderland AFC","€111.50m",26,"2011-01-15"
"5","Shrewsbury Town","€5.73m",27,"2011-01-15"
"6","Charlton Athletic","€10.20m",29,"2011-01-15"
"7","Fleetwood Town","€1.80m",32,"2011-01-15"
"8","Milton Keynes Dons","€4.78m",21,"2011-01-15"
"9","Oxford United","€3.13m",25,"2011-01-15"
"10","Wigan Athletic","€65.00m",23,"2011-01-15"
"11","Swindon Town","€6.13m",27,"2011-01-15"
"12","Doncaster Rovers","€13.73m",26,"2011-01-15"
"13","Portsmouth FC","€30.75m",25,"2011-01-15"
"14","Burton Albion","€4.38m",25,"2011-01-15"
"15","Gillingham FC","€4.93m",31,"2011-01-15"
"16","Bristol Rovers","€5.95m",23,"2011-01-15"
"17","Plymouth Argyle","€11.58m",28,"2011-01-15"
"18","Northampton Town","€3.58m",24,"2011-01-15"
"19","Lincoln City","€3.28m",23,"2011-01-15"
"20","Peterborough United","€8.50m",30,"2011-01-15"
"21","Rochdale AFC","€4.38m",29,"2011-01-15"
"22","Crewe Alexandra","€2.18m",28,"2011-01-15"
"23","AFC Wimbledon","€525Th.",31,"2011-01-15"
"24","Accrington Stanley","€1.65m",25,"2011-01-15"
