"Team","Value","Squad size","Date"
"Hull City","£38.43m",26,"2019-09-15"
"Ipswich Town","£12.71m",30,"2019-09-15"
"Blackpool FC","£6.46m",28,"2019-09-15"
"Sunderland AFC","£14.76m",24,"2019-09-15"
"Charlton Athletic","£14.22m",25,"2019-09-15"
"Shrewsbury Town","£5.94m",26,"2019-09-15"
"Fleetwood Town","£5.29m",26,"2019-09-15"
"Milton Keynes Dons","£6.57m",27,"2019-09-15"
"Oxford United","£11.43m",27,"2019-09-15"
"Wigan Athletic","£18.56m",30,"2019-09-15"
"Swindon Town","£4.48m",31,"2019-09-15"
"Doncaster Rovers","£4.75m",29,"2019-09-15"
"Portsmouth FC","£5.45m",25,"2019-09-15"
"Burton Albion","£4.16m",23,"2019-09-15"
"Gillingham FC","£3.80m",25,"2019-09-15"
"Bristol Rovers","£3.38m",28,"2019-09-15"
"Northampton Town","£2.39m",29,"2019-09-15"
"Plymouth Argyle","£3.24m",28,"2019-09-15"
"Lincoln City","£6.32m",25,"2019-09-15"
"Peterborough United","£4.64m",21,"2019-09-15"
"Rochdale AFC","£2.23m",25,"2019-09-15"
"Crewe Alexandra","£1.71m",23,"2019-09-15"
"AFC Wimbledon","£1.71m",27,"2019-09-15"
"Accrington Stanley","£2.09m",36,"2019-09-15"
