"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€118.25m",27,"2017-09-01"
"2","Norwich City","€57.15m",28,"2017-09-01"
"3","Watford FC","€159.50m",33,"2017-09-01"
"4","Brentford FC","€27.60m",22,"2017-09-01"
"5","Cardiff City","€32.55m",26,"2017-09-01"
"6","Bristol City","€21.90m",25,"2017-09-01"
"7","Swansea City","€140.85m",27,"2017-09-01"
"8","Reading FC","€39.50m",26,"2017-09-01"
"9","Stoke City","€158.75m",25,"2017-09-01"
"10","Blackburn Rovers","€15.95m",24,"2017-09-01"
"11","Nottingham Forest","€27.90m",29,"2017-09-01"
"12","Middlesbrough FC","€74.80m",25,"2017-09-01"
"13","Derby County","€61.60m",27,"2017-09-01"
"14","Huddersfield Town","€56.90m",26,"2017-09-01"
"15","Birmingham City","€35.60m",28,"2017-09-01"
"16","Millwall FC","€9.45m",24,"2017-09-01"
"17","Sheffield Wednesday","€64.38m",28,"2017-09-01"
"18","Preston North End","€9.00m",28,"2017-09-01"
"19","Queens Park Rangers","€37.65m",34,"2017-09-01"
"20","Barnsley FC","€11.23m",25,"2017-09-01"
"21","Luton Town","€3.85m",28,"2017-09-01"
"22","Coventry City","€4.28m",35,"2017-09-01"
"23","Rotherham United","€6.38m",27,"2017-09-01"
"24","Wycombe Wanderers","€3.08m",24,"2017-09-01"
