"","Team","Value","Squad size","Date"
"1","Hull City","€13.63m",23,"2020-09-01"
"2","Ipswich Town","€11.25m",28,"2020-09-01"
"3","Blackpool FC","€6.55m",25,"2020-09-01"
"4","Sunderland AFC","€8.90m",22,"2020-09-01"
"5","Shrewsbury Town","€5.18m",21,"2020-09-01"
"6","Charlton Athletic","€8.08m",19,"2020-09-01"
"7","Fleetwood Town","€3.53m",21,"2020-09-01"
"8","Milton Keynes Dons","€4.10m",20,"2020-09-01"
"9","Oxford United","€5.28m",26,"2020-09-01"
"10","Wigan Athletic","€8.18m",11,"2020-09-01"
"11","Swindon Town","€3.93m",27,"2020-09-01"
"12","Doncaster Rovers","€1.95m",20,"2020-09-01"
"13","Portsmouth FC","€2.90m",21,"2020-09-01"
"14","Burton Albion","€4.20m",23,"2020-09-01"
"15","Gillingham FC","€3.45m",19,"2020-09-01"
"16","Bristol Rovers","€3.55m",29,"2020-09-01"
"17","Plymouth Argyle","€2.93m",22,"2020-09-01"
"18","Northampton Town","€2.50m",22,"2020-09-01"
"19","Lincoln City","€2.98m",20,"2020-09-01"
"20","Peterborough United","€4.48m",33,"2020-09-01"
"21","Rochdale AFC","€1.90m",19,"2020-09-01"
"22","Crewe Alexandra","€1.50m",27,"2020-09-01"
"23","AFC Wimbledon","€1.50m",23,"2020-09-01"
"24","Accrington Stanley","€1.03m",24,"2020-09-01"
