"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€3.93m",31,"2012-03-15"
"2","Norwich City","€53.30m",26,"2012-03-15"
"3","Watford FC","€13.80m",27,"2012-03-15"
"4","Brentford FC","€5.10m",26,"2012-03-15"
"5","Cardiff City","€24.70m",28,"2012-03-15"
"6","Bristol City","€19.20m",29,"2012-03-15"
"7","Swansea City","€70.00m",29,"2012-03-15"
"8","Reading FC","€18.55m",30,"2012-03-15"
"9","Stoke City","€90.75m",24,"2012-03-15"
"10","Blackburn Rovers","€70.90m",28,"2012-03-15"
"11","Nottingham Forest","€26.23m",29,"2012-03-15"
"12","Middlesbrough FC","€27.80m",26,"2012-03-15"
"13","Derby County","€9.65m",24,"2012-03-15"
"14","Huddersfield Town","€12.90m",29,"2012-03-15"
"15","Birmingham City","€30.93m",28,"2012-03-15"
"16","Millwall FC","€13.40m",30,"2012-03-15"
"17","Sheffield Wednesday","€13.28m",26,"2012-03-15"
"18","Preston North End","€8.88m",32,"2012-03-15"
"19","Queens Park Rangers","€81.80m",33,"2012-03-15"
"20","Barnsley FC","€12.70m",27,"2012-03-15"
"21","Luton Town","€1.25m",26,"2012-03-15"
"22","Coventry City","€11.05m",24,"2012-03-15"
"23","Rotherham United","€3.63m",22,"2012-03-15"
"24","Wycombe Wanderers","€5.65m",28,"2012-03-15"
