"Team","Value","Squad size","Date"
"Salford City","£585Th.",24,"2017-08-15"
"Southend United","£6.19m",23,"2017-08-15"
"Bolton Wanderers","£14.67m",24,"2017-08-15"
"Oldham Athletic","£2.77m",22,"2017-08-15"
"Tranmere Rovers","£1.49m",27,"2017-08-15"
"Morecambe FC","£1.98m",25,"2017-08-15"
"Grimsby Town","£2.30m",28,"2017-08-15"
"Colchester United","£3.22m",23,"2017-08-15"
"Leyton Orient","£1.96m",28,"2017-08-15"
"Mansfield Town","£3.38m",24,"2017-08-15"
"Bradford City","£3.62m",29,"2017-08-15"
"Scunthorpe United","£5.29m",24,"2017-08-15"
"Barrow AFC","£698Th.",22,"2017-08-15"
"Port Vale FC","£2.43m",29,"2017-08-15"
"Cheltenham Town","£1.49m",21,"2017-08-15"
"Exeter City","£3.08m",24,"2017-08-15"
"Carlisle United","£2.03m",24,"2017-08-15"
"Crawley Town","£2.88m",26,"2017-08-15"
"Newport County","£1.64m",23,"2017-08-15"
"Walsall FC","£2.77m",23,"2017-08-15"
"Forest Green Rovers","£1.42m",28,"2017-08-15"
"Stevenage FC","£1.87m",26,"2017-08-15"
"Cambridge United","£2.45m",25,"2017-08-15"
"Harrogate Town","£1.10m",30,"2017-08-15"
