"","Team","Value","Squad size","Date"
"1","Hull City","€12.83m",27,"2020-10-15"
"2","Ipswich Town","€12.45m",29,"2020-10-15"
"3","Blackpool FC","€7.05m",28,"2020-10-15"
"4","Sunderland AFC","€10.23m",24,"2020-10-15"
"5","Shrewsbury Town","€7.08m",28,"2020-10-15"
"6","Charlton Athletic","€9.68m",27,"2020-10-15"
"7","Fleetwood Town","€5.18m",24,"2020-10-15"
"8","Milton Keynes Dons","€5.35m",23,"2020-10-15"
"9","Oxford United","€5.68m",24,"2020-10-15"
"10","Wigan Athletic","€5.75m",32,"2020-10-15"
"11","Swindon Town","€4.88m",26,"2020-10-15"
"12","Doncaster Rovers","€2.05m",22,"2020-10-15"
"13","Portsmouth FC","€4.13m",23,"2020-10-15"
"14","Burton Albion","€4.45m",30,"2020-10-15"
"15","Gillingham FC","€3.80m",24,"2020-10-15"
"16","Bristol Rovers","€3.53m",29,"2020-10-15"
"17","Plymouth Argyle","€3.38m",26,"2020-10-15"
"18","Northampton Town","€3.10m",28,"2020-10-15"
"19","Lincoln City","€2.98m",25,"2020-10-15"
"20","Peterborough United","€4.13m",29,"2020-10-15"
"21","Rochdale AFC","€2.35m",25,"2020-10-15"
"22","Crewe Alexandra","€2.20m",29,"2020-10-15"
"23","AFC Wimbledon","€1.75m",27,"2020-10-15"
"24","Accrington Stanley","€1.30m",29,"2020-10-15"
