"","Team","Value","Squad size","Date"
"1","Liverpool FC","€235.00m",24,"2012-02-15"
"2","Manchester City","€467.00m",24,"2012-02-15"
"3","Chelsea FC","€381.00m",25,"2012-02-15"
"4","Manchester United","€417.00m",27,"2012-02-15"
"5","Tottenham Hotspur","€269.50m",27,"2012-02-15"
"6","Arsenal FC","€313.25m",29,"2012-02-15"
"7","Everton FC","€150.50m",25,"2012-02-15"
"8","Leicester City","€39.35m",33,"2012-02-15"
"9","Wolverhampton Wanderers","€81.25m",24,"2012-02-15"
"10","Aston Villa","€125.75m",24,"2012-02-15"
"11","West Ham United","€64.20m",31,"2012-02-15"
"12","Newcastle United","€134.50m",27,"2012-02-15"
"13","Southampton FC","€28.13m",30,"2012-02-15"
"14","Brighton & Hove Albion","€17.08m",29,"2012-02-15"
"15","Fulham FC","€98.25m",28,"2012-02-15"
"16","Crystal Palace","€22.55m",34,"2012-02-15"
"17","Leeds United","€22.50m",28,"2012-02-15"
"18","Sheffield United","€17.20m",26,"2012-02-15"
"19","Burnley FC","€22.58m",24,"2012-02-15"
"20","West Bromwich Albion","€72.00m",25,"2012-02-15"
