"","Team","Value","Squad size","Date"
"1","Hull City","€65.30m",31,"2018-02-15"
"2","Ipswich Town","€21.15m",29,"2018-02-15"
"3","Blackpool FC","€4.48m",28,"2018-02-15"
"4","Sunderland AFC","€52.50m",28,"2018-02-15"
"5","Shrewsbury Town","€3.43m",27,"2018-02-15"
"6","Charlton Athletic","€9.50m",25,"2018-02-15"
"7","Fleetwood Town","€4.98m",25,"2018-02-15"
"8","Milton Keynes Dons","€8.10m",27,"2018-02-15"
"9","Oxford United","€8.03m",28,"2018-02-15"
"10","Wigan Athletic","€12.55m",30,"2018-02-15"
"11","Swindon Town","€3.25m",27,"2018-02-15"
"12","Doncaster Rovers","€3.63m",26,"2018-02-15"
"13","Portsmouth FC","€5.88m",26,"2018-02-15"
"14","Burton Albion","€9.75m",24,"2018-02-15"
"15","Gillingham FC","€4.03m",30,"2018-02-15"
"16","Bristol Rovers","€3.63m",25,"2018-02-15"
"17","Plymouth Argyle","€4.45m",28,"2018-02-15"
"18","Northampton Town","€8.20m",31,"2018-02-15"
"19","Lincoln City","€3.28m",25,"2018-02-15"
"20","Peterborough United","€5.18m",26,"2018-02-15"
"21","Rochdale AFC","€4.40m",28,"2018-02-15"
"22","Crewe Alexandra","€2.45m",30,"2018-02-15"
"23","AFC Wimbledon","€4.20m",28,"2018-02-15"
"24","Accrington Stanley","€1.93m",24,"2018-02-15"
