"","Team","Value","Squad size","Date"
"1","Hull City","€65.93m",26,"2015-10-01"
"2","Ipswich Town","€21.30m",26,"2015-10-01"
"3","Blackpool FC","€3.63m",24,"2015-10-01"
"4","Sunderland AFC","€113.25m",28,"2015-10-01"
"5","Shrewsbury Town","€4.33m",26,"2015-10-01"
"6","Charlton Athletic","€22.35m",27,"2015-10-01"
"7","Fleetwood Town","€3.28m",29,"2015-10-01"
"8","Milton Keynes Dons","€10.18m",28,"2015-10-01"
"9","Oxford United","€2.68m",28,"2015-10-01"
"10","Wigan Athletic","€11.10m",28,"2015-10-01"
"11","Swindon Town","€3.45m",28,"2015-10-01"
"12","Doncaster Rovers","€5.50m",27,"2015-10-01"
"13","Portsmouth FC","€4.70m",25,"2015-10-01"
"14","Burton Albion","€3.46m",29,"2015-10-01"
"15","Gillingham FC","€2.00m",28,"2015-10-01"
"16","Bristol Rovers","€1.45m",27,"2015-10-01"
"17","Plymouth Argyle","€2.35m",21,"2015-10-01"
"18","Northampton Town","€4.08m",26,"2015-10-01"
"19","Lincoln City","€825Th.",22,"2015-10-01"
"20","Peterborough United","€5.48m",26,"2015-10-01"
"21","Rochdale AFC","€3.53m",25,"2015-10-01"
"22","Crewe Alexandra","€2.85m",29,"2015-10-01"
"23","AFC Wimbledon","€2.30m",23,"2015-10-01"
"24","Accrington Stanley","€850Th.",26,"2015-10-01"
