"Team","Value","Squad size","Date"
"Liverpool FC","£264.20m",32,"2011-08-15"
"Manchester City","£397.35m",29,"2011-08-15"
"Chelsea FC","£357.57m",31,"2011-08-15"
"Manchester United","£364.77m",28,"2011-08-15"
"Tottenham Hotspur","£261.00m",30,"2011-08-15"
"Arsenal FC","£251.42m",31,"2011-08-15"
"Everton FC","£151.02m",23,"2011-08-15"
"Leicester City","£31.84m",30,"2011-08-15"
"Wolverhampton Wanderers","£71.15m",29,"2011-08-15"
"Aston Villa","£114.30m",26,"2011-08-15"
"West Ham United","£76.32m",26,"2011-08-15"
"Newcastle United","£94.95m",28,"2011-08-15"
"Southampton FC","£16.54m",30,"2011-08-15"
"Brighton & Hove Albion","£6.26m",26,"2011-08-15"
"Fulham FC","£87.30m",26,"2011-08-15"
"Crystal Palace","£17.69m",35,"2011-08-15"
"Leeds United","£17.17m",25,"2011-08-15"
"Sheffield United","£14.76m",31,"2011-08-15"
"Burnley FC","£20.09m",24,"2011-08-15"
"West Bromwich Albion","£72.68m",27,"2011-08-15"
