"Team","Value","Squad size","Date"
"Salford City","£5.09m",27,"2020-03-01"
"Bolton Wanderers","£7.02m",28,"2020-03-01"
"Oldham Athletic","£3.98m",27,"2020-03-01"
"Barrow AFC","£990Th.",24,"2020-03-01"
"Morecambe FC","£2.70m",29,"2020-03-01"
"Mansfield Town","£2.36m",25,"2020-03-01"
"Tranmere Rovers","£2.99m",29,"2020-03-01"
"Grimsby Town","£2.32m",27,"2020-03-01"
"Leyton Orient","£4.59m",28,"2020-03-01"
"Colchester United","£2.81m",24,"2020-03-01"
"Scunthorpe United","£3.69m",27,"2020-03-01"
"Bradford City","£4.07m",29,"2020-03-01"
"Port Vale FC","£2.07m",26,"2020-03-01"
"Crawley Town","£1.62m",28,"2020-03-01"
"Exeter City","£3.47m",30,"2020-03-01"
"Newport County","£1.91m",24,"2020-03-01"
"Southend United","£3.40m",22,"2020-03-01"
"Cheltenham Town","£2.48m",26,"2020-03-01"
"Cambridge United","£1.82m",28,"2020-03-01"
"Carlisle United","£2.43m",26,"2020-03-01"
"Stevenage FC","£2.90m",35,"2020-03-01"
"Forest Green Rovers","£3.33m",29,"2020-03-01"
"Walsall FC","£1.82m",26,"2020-03-01"
"Harrogate Town","£473Th.",19,"2020-03-01"
