"","Team","Value","Squad size","Date"
"1","Hull City","€61.00m",23,"2014-03-15"
"2","Ipswich Town","€15.08m",24,"2014-03-15"
"3","Blackpool FC","€15.93m",27,"2014-03-15"
"4","Sunderland AFC","€97.00m",25,"2014-03-15"
"5","Shrewsbury Town","€3.95m",24,"2014-03-15"
"6","Charlton Athletic","€15.70m",28,"2014-03-15"
"7","Fleetwood Town","€3.43m",28,"2014-03-15"
"8","Milton Keynes Dons","€6.20m",22,"2014-03-15"
"9","Oxford United","€2.78m",28,"2014-03-15"
"10","Wigan Athletic","€55.95m",31,"2014-03-15"
"11","Swindon Town","€4.90m",35,"2014-03-15"
"12","Doncaster Rovers","€10.00m",23,"2014-03-15"
"13","Portsmouth FC","€4.73m",26,"2014-03-15"
"14","Burton Albion","€2.74m",21,"2014-03-15"
"15","Gillingham FC","€4.45m",33,"2014-03-15"
"16","Bristol Rovers","€2.93m",27,"2014-03-15"
"17","Plymouth Argyle","€3.23m",26,"2014-03-15"
"18","Northampton Town","€4.25m",29,"2014-03-15"
"19","Lincoln City","€600Th.",22,"2014-03-15"
"20","Peterborough United","€6.60m",25,"2014-03-15"
"21","Rochdale AFC","€2.35m",28,"2014-03-15"
"22","Crewe Alexandra","€2.90m",27,"2014-03-15"
"23","AFC Wimbledon","€2.50m",28,"2014-03-15"
"24","Accrington Stanley","€2.20m",25,"2014-03-15"
