"Team","Value","Squad size","Date"
"Salford City","£2.32m",28,"2019-02-01"
"Southend United","£5.78m",29,"2019-02-01"
"Bolton Wanderers","£19.04m",30,"2019-02-01"
"Oldham Athletic","£3.80m",28,"2019-02-01"
"Tranmere Rovers","£2.86m",28,"2019-02-01"
"Morecambe FC","£2.39m",30,"2019-02-01"
"Grimsby Town","£2.70m",23,"2019-02-01"
"Colchester United","£2.05m",24,"2019-02-01"
"Leyton Orient","£2.09m",26,"2019-02-01"
"Mansfield Town","£4.66m",26,"2019-02-01"
"Bradford City","£7.29m",32,"2019-02-01"
"Scunthorpe United","£9.99m",29,"2019-02-01"
"Barrow AFC","£1.42m",28,"2019-02-01"
"Port Vale FC","£1.71m",28,"2019-02-01"
"Cheltenham Town","£2.66m",27,"2019-02-01"
"Exeter City","£3.53m",32,"2019-02-01"
"Carlisle United","£2.88m",27,"2019-02-01"
"Crawley Town","£2.45m",24,"2019-02-01"
"Newport County","£2.16m",22,"2019-02-01"
"Walsall FC","£2.52m",30,"2019-02-01"
"Forest Green Rovers","£3.22m",25,"2019-02-01"
"Stevenage FC","£1.64m",29,"2019-02-01"
"Cambridge United","£2.77m",31,"2019-02-01"
"Harrogate Town","£765Th.",24,"2019-02-01"
