"","Team","Value","Squad size","Date"
"1","Liverpool FC","€245.75m",26,"2011-06-01"
"2","Manchester City","€390.25m",31,"2011-06-01"
"3","Chelsea FC","€424.20m",29,"2011-06-01"
"4","Manchester United","€387.20m",31,"2011-06-01"
"5","Tottenham Hotspur","€305.73m",35,"2011-06-01"
"6","Arsenal FC","€320.50m",27,"2011-06-01"
"7","Everton FC","€172.60m",23,"2011-06-01"
"8","Leicester City","€21.95m",30,"2011-06-01"
"9","Wolverhampton Wanderers","€70.30m",30,"2011-06-01"
"10","Aston Villa","€173.05m",30,"2011-06-01"
"11","West Ham United","€110.75m",30,"2011-06-01"
"12","Newcastle United","€85.98m",30,"2011-06-01"
"13","Southampton FC","€17.73m",35,"2011-06-01"
"14","Brighton & Hove Albion","€5.65m",27,"2011-06-01"
"15","Fulham FC","€98.75m",27,"2011-06-01"
"16","Crystal Palace","€15.23m",27,"2011-06-01"
"17","Leeds United","€17.83m",21,"2011-06-01"
"18","Sheffield United","€16.48m",28,"2011-06-01"
"19","Burnley FC","€35.08m",30,"2011-06-01"
"20","West Bromwich Albion","€76.38m",31,"2011-06-01"
