"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-09-01"
"Bolton Wanderers","£88.29m",29,"2011-09-01"
"Oldham Athletic","£3.26m",27,"2011-09-01"
"Barrow AFC","£540Th.",19,"2011-09-01"
"Morecambe FC","£2.63m",25,"2011-09-01"
"Mansfield Town","£2.16m",25,"2011-09-01"
"Tranmere Rovers","£2.54m",20,"2011-09-01"
"Grimsby Town","£1.67m",23,"2011-09-01"
"Leyton Orient","£4.46m",23,"2011-09-01"
"Colchester United","£5.38m",24,"2011-09-01"
"Scunthorpe United","£4.10m",26,"2011-09-01"
"Bradford City","£3.65m",36,"2011-09-01"
"Port Vale FC","£2.27m",25,"2011-09-01"
"Crawley Town","£1.40m",23,"2011-09-01"
"Exeter City","£4.75m",28,"2011-09-01"
"Newport County","£1.01m",24,"2011-09-01"
"Southend United","£3.89m",25,"2011-09-01"
"Cheltenham Town","£2.50m",22,"2011-09-01"
"Cambridge United","£765Th.",28,"2011-09-01"
"Carlisle United","£6.08m",24,"2011-09-01"
"Stevenage FC","£2.77m",24,"2011-09-01"
"Forest Green Rovers","£945Th.",20,"2011-09-01"
"Walsall FC","£4.25m",22,"2011-09-01"
"Harrogate Town","£720Th.",19,"2011-09-01"
