"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€116.65m",29,"2017-02-01"
"2","Norwich City","€68.35m",27,"2017-02-01"
"3","Watford FC","€132.00m",27,"2017-02-01"
"4","Brentford FC","€24.05m",24,"2017-02-01"
"5","Cardiff City","€36.30m",26,"2017-02-01"
"6","Bristol City","€21.95m",27,"2017-02-01"
"7","Swansea City","€123.85m",27,"2017-02-01"
"8","Reading FC","€35.80m",32,"2017-02-01"
"9","Stoke City","€174.75m",25,"2017-02-01"
"10","Blackburn Rovers","€23.10m",25,"2017-02-01"
"11","Nottingham Forest","€37.00m",28,"2017-02-01"
"12","Middlesbrough FC","€104.75m",25,"2017-02-01"
"13","Derby County","€65.20m",28,"2017-02-01"
"14","Huddersfield Town","€19.55m",25,"2017-02-01"
"15","Birmingham City","€24.00m",25,"2017-02-01"
"16","Millwall FC","€7.28m",24,"2017-02-01"
"17","Sheffield Wednesday","€52.80m",29,"2017-02-01"
"18","Preston North End","€18.00m",29,"2017-02-01"
"19","Queens Park Rangers","€28.85m",25,"2017-02-01"
"20","Barnsley FC","€9.40m",27,"2017-02-01"
"21","Luton Town","€3.65m",27,"2017-02-01"
"22","Coventry City","€5.60m",26,"2017-02-01"
"23","Rotherham United","€12.23m",29,"2017-02-01"
"24","Wycombe Wanderers","€3.25m",24,"2017-02-01"
