"","Team","Value","Squad size","Date"
"1","Salford City","€2.58m",28,"2019-02-01"
"2","Southend United","€6.43m",29,"2019-02-01"
"3","Bolton Wanderers","€21.15m",30,"2019-02-01"
"4","Oldham Athletic","€4.23m",28,"2019-02-01"
"5","Tranmere Rovers","€3.18m",28,"2019-02-01"
"6","Morecambe FC","€2.65m",30,"2019-02-01"
"7","Grimsby Town","€3.00m",23,"2019-02-01"
"8","Colchester United","€2.28m",24,"2019-02-01"
"9","Leyton Orient","€2.33m",26,"2019-02-01"
"10","Mansfield Town","€5.18m",26,"2019-02-01"
"11","Bradford City","€8.10m",32,"2019-02-01"
"12","Scunthorpe United","€11.10m",29,"2019-02-01"
"13","Barrow AFC","€1.58m",28,"2019-02-01"
"14","Port Vale FC","€1.90m",28,"2019-02-01"
"15","Cheltenham Town","€2.95m",27,"2019-02-01"
"16","Exeter City","€3.93m",32,"2019-02-01"
"17","Carlisle United","€3.20m",27,"2019-02-01"
"18","Crawley Town","€2.73m",24,"2019-02-01"
"19","Newport County","€2.40m",22,"2019-02-01"
"20","Cambridge United","€3.08m",31,"2019-02-01"
"21","Walsall FC","€2.80m",30,"2019-02-01"
"22","Forest Green Rovers","€3.58m",25,"2019-02-01"
"23","Stevenage FC","€1.83m",29,"2019-02-01"
"24","Harrogate Town","€850Th.",24,"2019-02-01"
