"Team","Value","Squad size","Date"
"Hull City","£33.80m",27,"2013-03-15"
"Ipswich Town","£15.55m",25,"2013-03-15"
"Blackpool FC","£28.31m",30,"2013-03-15"
"Sunderland AFC","£106.20m",22,"2013-03-15"
"Charlton Athletic","£8.82m",25,"2013-03-15"
"Shrewsbury Town","£4.10m",26,"2013-03-15"
"Fleetwood Town","£3.13m",31,"2013-03-15"
"Milton Keynes Dons","£5.38m",24,"2013-03-15"
"Oxford United","£2.93m",25,"2013-03-15"
"Wigan Athletic","£64.58m",25,"2013-03-15"
"Swindon Town","£3.42m",21,"2013-03-15"
"Doncaster Rovers","£6.80m",26,"2013-03-15"
"Portsmouth FC","£3.51m",18,"2013-03-15"
"Burton Albion","£2.91m",26,"2013-03-15"
"Gillingham FC","£2.30m",24,"2013-03-15"
"Bristol Rovers","£3.38m",31,"2013-03-15"
"Northampton Town","£3.44m",23,"2013-03-15"
"Plymouth Argyle","£3.47m",27,"2013-03-15"
"Lincoln City","£810Th.",27,"2013-03-15"
"Peterborough United","£7.20m",29,"2013-03-15"
"Rochdale AFC","£2.36m",25,"2013-03-15"
"Crewe Alexandra","£2.57m",27,"2013-03-15"
"AFC Wimbledon","£3.06m",29,"2013-03-15"
"Accrington Stanley","£3.44m",27,"2013-03-15"
