"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€4.15m",26,"2011-03-15"
"2","Norwich City","€15.70m",26,"2011-03-15"
"3","Watford FC","€9.30m",22,"2011-03-15"
"4","Brentford FC","€7.03m",27,"2011-03-15"
"5","Cardiff City","€33.50m",27,"2011-03-15"
"6","Bristol City","€20.20m",28,"2011-03-15"
"7","Swansea City","€18.05m",26,"2011-03-15"
"8","Reading FC","€20.58m",27,"2011-03-15"
"9","Stoke City","€84.85m",26,"2011-03-15"
"10","Blackburn Rovers","€82.90m",27,"2011-03-15"
"11","Nottingham Forest","€33.50m",25,"2011-03-15"
"12","Middlesbrough FC","€34.90m",29,"2011-03-15"
"13","Derby County","€14.50m",34,"2011-03-15"
"14","Huddersfield Town","€12.13m",26,"2011-03-15"
"15","Birmingham City","€90.75m",26,"2011-03-15"
"16","Millwall FC","€12.98m",30,"2011-03-15"
"17","Sheffield Wednesday","€16.35m",25,"2011-03-15"
"18","Preston North End","€22.20m",35,"2011-03-15"
"19","Queens Park Rangers","€36.50m",30,"2011-03-15"
"20","Barnsley FC","€19.65m",29,"2011-03-15"
"21","Luton Town","€2.28m",33,"2011-03-15"
"22","Coventry City","€15.78m",27,"2011-03-15"
"23","Rotherham United","€3.48m",24,"2011-03-15"
"24","Wycombe Wanderers","€4.43m",25,"2011-03-15"
