"Team","Value","Squad size","Date"
"Salford City","£473Th.",10,"2014-11-15"
"Southend United","£2.27m",23,"2014-11-15"
"Bolton Wanderers","£27.36m",29,"2014-11-15"
"Oldham Athletic","£4.91m",26,"2014-11-15"
"Tranmere Rovers","£2.66m",24,"2014-11-15"
"Morecambe FC","£2.34m",27,"2014-11-15"
"Grimsby Town","£608Th.",23,"2014-11-15"
"Colchester United","£2.99m",25,"2014-11-15"
"Leyton Orient","£7.83m",26,"2014-11-15"
"Mansfield Town","£2.00m",27,"2014-11-15"
"Bradford City","£5.04m",23,"2014-11-15"
"Scunthorpe United","£4.86m",27,"2014-11-15"
"Barrow AFC","£923Th.",26,"2014-11-15"
"Port Vale FC","£3.35m",24,"2014-11-15"
"Cheltenham Town","£1.87m",24,"2014-11-15"
"Exeter City","£2.21m",23,"2014-11-15"
"Carlisle United","£3.56m",26,"2014-11-15"
"Crawley Town","£3.04m",22,"2014-11-15"
"Newport County","£1.73m",26,"2014-11-15"
"Walsall FC","£2.90m",26,"2014-11-15"
"Forest Green Rovers","£2.00m",23,"2014-11-15"
"Stevenage FC","£2.30m",29,"2014-11-15"
"Cambridge United","£2.03m",27,"2014-11-15"
"Harrogate Town","£2.14m",38,"2014-11-15"
