"Team","Value","Squad size","Date"
"Salford City","£1.08m",27,"2016-03-01"
"Southend United","£4.46m",25,"2016-03-01"
"Bolton Wanderers","£13.73m",28,"2016-03-01"
"Oldham Athletic","£5.15m",31,"2016-03-01"
"Tranmere Rovers","£2.21m",29,"2016-03-01"
"Morecambe FC","£1.55m",23,"2016-03-01"
"Grimsby Town","£1.58m",25,"2016-03-01"
"Colchester United","£4.91m",29,"2016-03-01"
"Leyton Orient","£6.10m",30,"2016-03-01"
"Mansfield Town","£2.41m",26,"2016-03-01"
"Bradford City","£6.50m",26,"2016-03-01"
"Scunthorpe United","£4.25m",26,"2016-03-01"
"Barrow AFC","£990Th.",25,"2016-03-01"
"Port Vale FC","£3.17m",24,"2016-03-01"
"Cheltenham Town","£1.22m",27,"2016-03-01"
"Exeter City","£4.46m",29,"2016-03-01"
"Carlisle United","£1.49m",24,"2016-03-01"
"Crawley Town","£2.70m",23,"2016-03-01"
"Newport County","£1.33m",24,"2016-03-01"
"Walsall FC","£3.69m",24,"2016-03-01"
"Forest Green Rovers","£1.78m",21,"2016-03-01"
"Stevenage FC","£1.69m",27,"2016-03-01"
"Cambridge United","£2.54m",27,"2016-03-01"
"Harrogate Town","£2.93m",49,"2016-03-01"
