"","Team","Value","Squad size","Date"
"1","Hull City","€42.85m",23,"2019-01-15"
"2","Ipswich Town","€23.30m",34,"2019-01-15"
"3","Blackpool FC","€6.05m",31,"2019-01-15"
"4","Sunderland AFC","€22.00m",26,"2019-01-15"
"5","Shrewsbury Town","€3.68m",27,"2019-01-15"
"6","Charlton Athletic","€11.15m",25,"2019-01-15"
"7","Fleetwood Town","€7.65m",24,"2019-01-15"
"8","Milton Keynes Dons","€5.65m",29,"2019-01-15"
"9","Oxford United","€6.85m",28,"2019-01-15"
"10","Wigan Athletic","€23.63m",31,"2019-01-15"
"11","Swindon Town","€3.23m",27,"2019-01-15"
"12","Doncaster Rovers","€3.20m",33,"2019-01-15"
"13","Portsmouth FC","€5.85m",27,"2019-01-15"
"14","Burton Albion","€7.10m",27,"2019-01-15"
"15","Gillingham FC","€2.95m",28,"2019-01-15"
"16","Bristol Rovers","€3.88m",25,"2019-01-15"
"17","Plymouth Argyle","€5.15m",32,"2019-01-15"
"18","Northampton Town","€3.43m",23,"2019-01-15"
"19","Lincoln City","€4.35m",22,"2019-01-15"
"20","Peterborough United","€9.35m",31,"2019-01-15"
"21","Rochdale AFC","€2.90m",25,"2019-01-15"
"22","Crewe Alexandra","€2.18m",28,"2019-01-15"
"23","AFC Wimbledon","€3.40m",26,"2019-01-15"
"24","Accrington Stanley","€1.83m",25,"2019-01-15"
