"Team","Value","Squad size","Date"
"Liverpool FC","£766.80m",32,"2018-07-15"
"Manchester City","£957.15m",32,"2018-07-15"
"Chelsea FC","£830.48m",39,"2018-07-15"
"Manchester United","£765.90m",32,"2018-07-15"
"Tottenham Hotspur","£737.55m",28,"2018-07-15"
"Arsenal FC","£528.93m",32,"2018-07-15"
"Everton FC","£301.95m",31,"2018-07-15"
"Leicester City","£259.65m",29,"2018-07-15"
"Wolverhampton Wanderers","£106.92m",33,"2018-07-15"
"Aston Villa","£67.77m",25,"2018-07-15"
"West Ham United","£249.75m",28,"2018-07-15"
"Newcastle United","£165.33m",30,"2018-07-15"
"Brighton & Hove Albion","£128.34m",27,"2018-07-15"
"Southampton FC","£222.62m",29,"2018-07-15"
"Fulham FC","£102.60m",20,"2018-07-15"
"Crystal Palace","£163.19m",25,"2018-07-15"
"Leeds United","£52.52m",27,"2018-07-15"
"Sheffield United","£11.75m",23,"2018-07-15"
"Burnley FC","£141.08m",24,"2018-07-15"
"West Bromwich Albion","£93.15m",17,"2018-07-15"
