"Team","Value","Squad size","Date"
"AFC Bournemouth","£12.29m",31,"2013-12-01"
"Norwich City","£75.83m",23,"2013-12-01"
"Watford FC","£30.11m",29,"2013-12-01"
"Brentford FC","£6.93m",27,"2013-12-01"
"Cardiff City","£66.15m",28,"2013-12-01"
"Bristol City","£9.77m",27,"2013-12-01"
"Swansea City","£102.20m",23,"2013-12-01"
"Stoke City","£83.70m",25,"2013-12-01"
"Reading FC","£35.15m",25,"2013-12-01"
"Blackburn Rovers","£37.40m",31,"2013-12-01"
"Nottingham Forest","£31.50m",27,"2013-12-01"
"Middlesbrough FC","£21.60m",29,"2013-12-01"
"Derby County","£20.52m",29,"2013-12-01"
"Huddersfield Town","£12.83m",24,"2013-12-01"
"Birmingham City","£15.21m",30,"2013-12-01"
"Millwall FC","£16.61m",28,"2013-12-01"
"Sheffield Wednesday","£16.92m",34,"2013-12-01"
"Preston North End","£5.49m",24,"2013-12-01"
"Queens Park Rangers","£60.39m",27,"2013-12-01"
"Barnsley FC","£15.39m",26,"2013-12-01"
"Luton Town","£1.78m",30,"2013-12-01"
"Coventry City","£5.20m",25,"2013-12-01"
"Rotherham United","£4.61m",24,"2013-12-01"
"Wycombe Wanderers","£2.81m",27,"2013-12-01"
