"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-07-15"
"2","Southend United","€2.70m",20,"2015-07-15"
"3","Bolton Wanderers","€14.98m",26,"2015-07-15"
"4","Oldham Athletic","€4.30m",21,"2015-07-15"
"5","Tranmere Rovers","€1.13m",23,"2015-07-15"
"6","Morecambe FC","€1.68m",23,"2015-07-15"
"7","Grimsby Town","€1.30m",21,"2015-07-15"
"8","Colchester United","€3.10m",24,"2015-07-15"
"9","Leyton Orient","€3.75m",19,"2015-07-15"
"10","Mansfield Town","€2.80m",28,"2015-07-15"
"11","Bradford City","€5.65m",20,"2015-07-15"
"12","Scunthorpe United","€4.55m",25,"2015-07-15"
"13","Barrow AFC","€1.08m",20,"2015-07-15"
"14","Port Vale FC","€3.23m",23,"2015-07-15"
"15","Cheltenham Town","€575Th.",23,"2015-07-15"
"16","Exeter City","€3.55m",30,"2015-07-15"
"17","Carlisle United","€2.25m",23,"2015-07-15"
"18","Crawley Town","€2.58m",15,"2015-07-15"
"19","Newport County","€1.00m",19,"2015-07-15"
"20","Cambridge United","€2.18m",19,"2015-07-15"
"21","Walsall FC","€3.58m",25,"2015-07-15"
"22","Forest Green Rovers","€1.50m",20,"2015-07-15"
"23","Stevenage FC","€1.45m",19,"2015-07-15"
"24","Harrogate Town","€3.03m",44,"2015-07-15"
